feature,value,1,2,3,4,5,6
mlp_2_1_outputs,4,-0.0076240636,-0.0017712562,0.2702868,0.08876721,-0.57979274,-0.7753915
mlp_2_1_outputs,5,-0.17918529,0.33556688,0.29259968,0.14305782,-0.111941636,0.68834597
mlp_2_1_outputs,6,0.33458835,0.11700661,0.26488534,-0.3423679,-0.653072,-0.48938498
mlp_2_1_outputs,7,0.06753923,0.44475213,0.7135532,0.16493565,0.052762885,-1.4441726
mlp_2_2_outputs,0,-0.06762005,0.14644505,0.29992473,0.21081975,-0.18967289,-0.6620961
mlp_2_2_outputs,1,-0.32801282,0.35808447,0.4580583,0.4062898,0.52478707,0.88636684
mlp_2_2_outputs,2,0.24800253,0.44597685,0.50287575,0.30298492,-0.38158846,-0.9009926
mlp_2_2_outputs,3,0.13170005,0.34456357,0.5836011,0.47536013,0.06388956,-0.5911245
mlp_2_2_outputs,4,0.273024,0.33076805,-0.70938367,-0.58183414,-1.0809641,-1.2688667
mlp_2_2_outputs,5,-0.20143098,-0.020943724,0.13362175,0.08260295,-0.6024002,-1.1219974
mlp_2_2_outputs,6,0.19226487,0.2346103,0.27387577,0.5276256,0.030423563,-0.23219052
mlp_2_2_outputs,7,-0.13364466,0.059510868,0.24724357,0.08749612,-0.6266385,-1.611134
mlp_2_3_outputs,0,0.13128786,0.4808826,0.40342972,0.07263711,0.08734879,-0.27935442
mlp_2_3_outputs,1,-0.41580963,-0.113778464,-0.23411189,-0.5451251,-0.6214113,-1.2118831
mlp_2_3_outputs,2,0.01767646,0.32379895,0.2408387,-0.08750082,-0.12681065,-0.5534158
mlp_2_3_outputs,3,-0.14763111,0.24668066,0.066228874,-0.19613507,-0.14709693,0.15126817
mlp_2_3_outputs,4,0.117493734,0.42595387,0.3054523,-0.034996595,-0.2882173,-0.40651336
mlp_2_3_outputs,5,-0.07179184,0.24653445,-0.029155266,-0.2807356,-0.11611749,0.08246061
mlp_2_3_outputs,6,0.15183039,0.39244956,0.14055625,-0.017373541,-0.17584656,-0.9915703
mlp_2_3_outputs,7,-0.053382337,0.35507607,0.07963312,-0.07707615,-0.60761166,0.12586008
ones,_,-0.6475201,0.22309326,-0.584081,0.3802042,-0.5374972,-0.78866154
positions,0,-0.28153706,0.18309739,0.038506914,0.3231225,-0.10843487,0.37450892
positions,1,-0.7294827,0.8156484,1.1047833,1.3478742,0.93561244,-1.1321166
positions,2,0.69467884,0.6318228,0.27915394,0.007821627,-0.15190329,-0.7589239
positions,3,-0.77775145,-0.08479005,0.22532721,0.512043,-0.025685418,-1.3299515
positions,4,-0.498996,0.56551725,0.18737274,-0.19160193,-0.31586233,0.23433259
positions,5,0.71489406,0.092707545,0.21656287,0.45245582,0.19242494,0.53330547
positions,6,0.29757574,-0.54517794,0.07896766,0.46914366,0.11234432,0.45880482
positions,7,1.3513427,-0.6017933,-0.2655297,0.075377166,-0.34354505,-1.4985944
tokens,0,-0.37637317,-0.032258987,-0.42966196,-0.6889172,-0.388557,-1.0396347
tokens,1,-0.7445212,0.099834904,0.0077892966,0.36196712,0.9239284,-4.6737456
tokens,2,-0.31569627,0.82549447,0.61680996,0.21732643,-0.055967215,0.46728522
tokens,3,0.08680679,0.06053454,0.07047832,0.090757035,0.01652141,0.5837355
tokens,4,-0.60902303,0.21468201,0.15299962,-0.1762115,-1.0577916,-0.6525321
tokens,5,-0.40334338,0.59274846,0.5468648,-0.08098988,0.23876615,-2.885202
tokens,<pad>,-0.0105809495,-0.11769324,0.3948232,0.55105966,-0.51752114,-0.4626576
tokens,<s>,0.21002138,-0.50517863,-0.22096813,-0.5745071,-0.20784996,-0.5679584
