feature,value,0,1,2,3,4,5,<s>
mlp_1_1_outputs,7,-0.3039959,0.23666549,-0.5793328,0.062000748,0.0302406,0.2731755,2.201343
mlp_1_2_outputs,0,-0.42824236,-0.62421995,-0.3133242,-0.14650604,-0.52184355,-0.14075886,3.1384711
mlp_1_2_outputs,1,-0.05444895,0.3484124,0.18907297,0.14075305,0.11286712,0.30906627,0.35139263
mlp_1_2_outputs,2,0.128039,0.64778733,0.34063566,0.070425965,0.08476408,0.27739307,-1.9611757
mlp_1_2_outputs,3,0.17540391,0.6661563,0.3539856,0.26028642,0.44518024,0.5913644,-0.9816794
mlp_1_2_outputs,4,0.2726678,0.80086064,0.57029593,0.2433013,0.45519024,0.5222867,-1.6518445
mlp_1_2_outputs,5,0.44992062,0.87529075,0.5285153,0.15437646,0.4890079,0.75671333,-1.5377886
mlp_1_2_outputs,6,0.33409134,1.466328,0.6404768,0.58474225,0.5627155,0.8541842,-1.865386
mlp_1_2_outputs,7,0.11079133,-0.015340184,0.7868893,0.8919727,0.43097922,0.25583044,-1.2602069
mlp_1_3_outputs,0,-0.4119734,-0.36379537,-0.33084604,1.8100702,-1.0291585,1.0068182,0.024056867
mlp_1_3_outputs,1,0.8789275,0.41549647,0.7117137,0.85712713,0.7360344,1.3709848,-9.492969
mlp_1_3_outputs,2,0.6051798,0.111607485,0.35669565,0.03568159,0.44810614,0.541545,-1.5404736
mlp_1_3_outputs,3,-0.5500533,-0.62046844,-0.43705258,2.5069375,-1.3063127,0.32718053,-0.48317346
mlp_1_3_outputs,4,-0.12671852,-0.049415406,0.25964203,-0.38662022,0.589705,1.1095676,-1.6242775
mlp_1_3_outputs,5,0.50457245,0.64872956,0.62604314,-2.8002408,0.66158044,1.2985625,1.579996
mlp_1_3_outputs,6,0.5698442,0.10302854,0.8402636,0.47960484,1.4417338,0.97892386,-5.5068393
mlp_1_3_outputs,7,-2.3238358,-0.61557525,-1.7321985,0.67244536,-2.1611264,0.05204957,4.581927
mlp_2_0_outputs,0,0.7156237,0.22259147,0.009770958,0.5345338,0.33255205,0.19748516,-1.4510219
mlp_2_0_outputs,1,0.39091837,0.18617213,-0.06409177,0.11981703,-0.039837573,0.32670912,-0.9079891
mlp_2_0_outputs,2,-0.028256739,-0.41482887,-0.62647235,-0.09809706,-0.19684571,-0.42339572,4.5632353
mlp_2_0_outputs,3,0.3138528,-0.080461316,0.11421904,0.017032674,-0.052188903,-0.3276525,-0.55109453
mlp_2_0_outputs,4,0.74699247,0.3320225,-0.028659811,0.48808065,0.345207,0.13178635,-1.6268011
mlp_2_0_outputs,5,-0.4184135,0.030215936,-0.19624685,-0.01438601,0.14669058,0.054571584,0.5563158
mlp_2_0_outputs,6,0.95825374,0.11376123,-0.043432668,0.6944868,0.21893957,0.44986597,-2.6407053
mlp_2_0_outputs,7,0.8531965,0.38362554,0.13343859,0.214787,0.21059793,0.15284476,-2.4586344
mlp_2_1_outputs,0,0.041509323,-0.16910562,-0.114108354,-0.0078506945,0.13674442,0.081267744,-0.31155762
mlp_2_1_outputs,1,-0.04926778,-0.09692788,-0.05998193,-0.08868673,0.07824502,0.0087833665,-0.22146012
mlp_2_1_outputs,2,0.12905146,-0.09989097,-0.01936707,-0.067837134,0.17538215,0.04191199,-0.19596462
mlp_2_1_outputs,3,0.24116938,-0.22736862,0.2010539,0.36874962,0.30367205,0.21255225,-0.047165625
mlp_2_1_outputs,4,0.2775861,0.05871577,-0.15092441,0.022646258,0.23507562,-0.2253804,-0.23062883
mlp_2_1_outputs,5,-0.05430908,-0.2648501,-0.11978578,-0.08298449,0.12835819,0.024644284,-0.10267241
mlp_2_1_outputs,6,0.55661017,-0.03129693,0.40776688,0.23778056,-0.030033939,0.26741436,-0.6429335
mlp_2_1_outputs,7,0.19609655,-0.16589233,0.79593885,0.20439322,0.6273723,-0.118328966,-0.65711874
mlp_2_2_outputs,0,0.25402713,0.5883571,0.026301337,-0.03264029,0.09044399,-0.36508283,-0.0686188
mlp_2_2_outputs,1,0.09018977,0.19681105,0.4566317,0.29610664,1.17304,0.24484986,-0.9240644
mlp_2_2_outputs,2,-0.042704225,0.11576731,0.0801117,0.20890541,-1.4056909,0.036844533,1.1225431
mlp_2_2_outputs,3,-0.29319495,-0.114476204,0.34354386,-0.055378456,0.50458264,-0.17699838,-0.29885656
mlp_2_2_outputs,4,-0.40690646,-0.145258,0.054848302,0.27016237,0.9207293,-0.271077,3.1801848
mlp_2_2_outputs,5,0.47900528,0.5107757,0.7241412,0.6850073,1.5816628,0.33936292,-1.6102393
mlp_2_2_outputs,6,0.34854802,0.26324046,-0.07154424,0.042942367,-0.7217004,-0.27719894,0.42135087
mlp_2_2_outputs,7,0.13713357,0.38500795,0.57632047,0.6700281,1.2878828,0.5990587,-3.0992014
mlp_2_3_outputs,0,0.15152523,-0.04169331,0.0968188,0.43280733,0.18707508,0.06656582,-0.06722081
mlp_2_3_outputs,1,0.13959043,0.2834044,0.47254372,0.368852,-0.065043196,-0.10705656,-0.12905993
mlp_2_3_outputs,2,0.3598915,-0.24367511,0.26016474,0.45865533,0.40624225,0.10482147,0.022929046
mlp_2_3_outputs,3,0.088590525,-0.016236836,-0.16680546,0.20531236,0.11982883,-0.47160965,-0.5265781
mlp_2_3_outputs,4,-0.08471009,-0.081296526,0.031124754,0.41522622,0.31393254,0.09800359,-0.071305566
mlp_2_3_outputs,5,0.3438256,-0.16424957,-0.19934356,0.3805418,-0.123385005,0.60760343,-0.1395824
mlp_2_3_outputs,6,-0.07940519,0.28833553,0.030702626,0.7645072,0.10533367,0.052805312,-0.43006212
mlp_2_3_outputs,7,0.45031443,0.24020123,0.10390259,0.21362288,0.028444478,-0.15192665,-0.24739775
ones,_,0.15065303,0.2751321,-0.16076742,-0.07328227,0.2802451,0.19318591,-0.38595027
positions,0,0.46695212,0.37384766,0.34500617,0.356854,0.42816535,0.5588975,0.5083053
positions,1,1.8556366,1.0153985,1.4754299,2.1828215,2.7229843,1.0222857,-14.319028
positions,2,1.283105,3.75909,1.077705,2.02952,0.5609893,2.02261,-11.455861
positions,3,2.9213288,0.77286595,1.74366,1.5673525,2.5329943,0.84297264,-11.384654
positions,4,-0.57943535,-1.11425,0.72137713,-0.23533246,1.1856414,-0.28644404,1.5237434
positions,5,-5.1098495,-4.6923776,-3.2022572,-3.6503034,-3.2368677,-4.302697,8.848089
positions,6,-4.307949,-4.415771,-3.3894384,-2.2805939,-4.4498873,-4.9012184,6.5596657
positions,7,-10.682496,-7.242087,-8.548348,-15.124573,-7.013421,-14.052415,13.267186
tokens,0,-0.16949911,0.07085581,-1.8789405,-0.09301245,-0.21962099,-0.2226969,0.50819975
tokens,1,0.45148107,0.93517387,-0.70496976,0.30430478,0.7953563,0.5895442,0.21151824
tokens,2,-0.8675105,-0.9393922,3.3579245,-1.068188,-0.6295483,-0.91473216,-3.9648373
tokens,3,0.16570924,0.15854353,-1.3990122,0.4684647,0.27497596,-0.41080183,0.7049361
tokens,4,0.4831537,0.07422201,-1.2035004,0.5284722,0.60170954,-0.05165847,0.6080687
tokens,5,0.06753363,0.029798703,-1.6557871,-0.07334043,-0.52113086,0.5465899,1.3971828
tokens,<pad>,-0.058350455,-0.24617076,0.0628938,0.8006123,-0.46870807,-0.07311787,0.2324705
tokens,<s>,-0.4849351,-0.08292349,0.07715365,0.49799174,-0.12468091,0.5319169,0.4656346
