feature,value,0,1,2,3,4,5,<s>
mlp_1_0_outputs,9,-0.27563453,0.17041917,-0.5064571,-0.14515173,-0.034825332,-0.1369476,0.46007442
mlp_1_1_outputs,0,-0.36343417,0.24589613,-0.13568878,0.2894612,0.077355474,0.35944924,-1.5250286
mlp_1_1_outputs,1,-1.0678114,-1.2396429,-0.9413794,-0.91313565,-1.2958974,-2.0059712,7.088024
mlp_1_1_outputs,10,-0.18141711,-0.73326784,-0.14224261,-0.0019760327,0.7201796,1.9314551,-3.8391974
mlp_1_1_outputs,11,-0.40483743,-0.19969691,-0.37699312,-0.075369745,-0.039018974,-2.640516,3.963937
mlp_1_1_outputs,12,-0.0013221287,0.15065567,0.1322158,0.45838276,0.15461902,0.676407,-0.03930569
mlp_1_1_outputs,13,0.5207142,0.7740134,0.5355974,0.6333909,0.49724212,0.94966704,-0.30772424
mlp_1_1_outputs,14,0.59619355,0.64688385,0.8613563,0.65545034,0.542461,0.8391719,-3.502099
mlp_1_1_outputs,15,0.34730238,0.36732793,0.5265709,0.31123036,0.43795064,0.6564548,-0.15938635
mlp_1_1_outputs,2,0.42221415,0.49591333,0.45421204,0.80801815,0.34856436,0.95634615,-0.14880402
mlp_1_1_outputs,3,0.6537065,0.6889371,0.6569823,0.5518488,0.4034887,0.80989987,-1.0138718
mlp_1_1_outputs,4,0.0072454177,-0.023386274,0.11032297,0.2256968,-0.13395752,-0.13734744,-0.6771828
mlp_1_1_outputs,5,-0.14961855,-0.11689331,-0.088018246,0.2910751,-0.090488814,0.04981317,0.172852
mlp_1_1_outputs,6,0.1940041,0.31704268,0.33480614,0.38390163,0.21988449,0.62665474,-1.3427336
mlp_1_1_outputs,7,-0.26798195,0.17406963,0.32736704,0.228635,0.43220848,1.0946767,-2.0192666
mlp_1_1_outputs,8,0.45312342,-0.10203686,0.41051888,0.13574432,0.2533354,0.12039109,-0.4880232
mlp_1_1_outputs,9,0.18158758,1.0028226,1.2385826,0.57391995,0.24131295,0.85516983,-0.8623259
mlp_2_0_outputs,0,-0.31728312,-0.025981063,0.021482725,-0.13120082,-0.3903284,-0.17343205,-0.24735008
mlp_2_0_outputs,1,-0.40917742,-0.057187412,0.20095754,-0.167228,0.30991113,0.30761847,0.33002037
mlp_2_0_outputs,10,-0.21356033,-0.5238831,-0.029195433,-0.22058198,0.29617545,-0.06225859,0.08659515
mlp_2_0_outputs,11,-0.31446445,-0.6525752,-0.24858779,-0.3286124,-0.19563241,-0.024004998,-0.011543481
mlp_2_0_outputs,12,0.081818916,-0.21984565,0.10811881,-0.12196897,-0.19104913,0.023880567,0.74829763
mlp_2_0_outputs,13,-0.019998116,-0.08213474,-0.09230962,-0.15530325,0.07844614,0.16155893,0.08924848
mlp_2_0_outputs,14,-0.14899102,-0.18175545,-0.024500694,-0.13318142,-0.003406111,0.021232167,0.14779434
mlp_2_0_outputs,15,-0.20974894,-0.26378536,-0.12781532,-0.107282646,-0.14061534,-0.07436579,0.19902563
mlp_2_0_outputs,2,-0.10732854,-0.2946513,-0.113199756,-0.18261778,-0.09563594,-0.08235758,0.1487978
mlp_2_0_outputs,3,-0.2139598,-0.26249886,-0.11575107,-0.13103393,-0.031924658,0.19048294,0.48481548
mlp_2_0_outputs,4,-0.40779012,-0.16370715,0.07938496,-0.09368838,-0.23132081,-0.045161076,-0.012923744
mlp_2_0_outputs,5,0.007324997,0.12916443,-0.042111807,-0.2884363,-0.077427514,0.16581215,0.14386557
mlp_2_0_outputs,6,-0.21868683,-0.7627587,-0.22477059,-0.07392617,-0.07956333,-0.24035326,0.259914
mlp_2_0_outputs,7,0.37771532,0.11474104,0.008191987,-0.0029178672,0.10162478,0.3050181,0.46495962
mlp_2_0_outputs,8,-0.4886081,-0.26214057,-0.37240162,-0.4079377,-0.033891447,0.18421504,0.29912138
mlp_2_0_outputs,9,0.26326,0.17474136,-0.34475622,0.093018144,0.40134582,0.51894826,0.14105725
mlp_2_1_outputs,0,0.53097737,-3.110315,0.2537039,0.57479316,0.20822103,-0.56948584,1.8876207
mlp_2_1_outputs,1,-0.031556524,0.26477677,-0.052523315,0.45383197,-0.040491026,0.0960586,0.08999534
mlp_2_1_outputs,10,-0.33164623,0.6908304,-0.50319767,-0.20460132,-0.14740579,-0.40996015,0.9314179
mlp_2_1_outputs,11,1.0926182,0.47003168,0.48833105,1.2004491,-0.5203826,0.2905776,-7.0551715
mlp_2_1_outputs,12,-0.25062132,-0.05175824,0.029365605,0.047669113,0.11675537,-0.3839543,0.14879486
mlp_2_1_outputs,13,-0.1607413,0.11832444,-0.24280767,0.1110303,0.058478974,-0.32029644,0.9364528
mlp_2_1_outputs,14,-0.17915037,-0.021007564,-0.21054411,0.5492402,0.15980563,-0.0058862814,0.3370692
mlp_2_1_outputs,15,-0.07911955,0.20225063,-0.6249529,0.17601557,-0.124981135,-0.51758003,0.6235257
mlp_2_1_outputs,2,-0.28114775,-0.042326707,-0.3407807,0.23147227,-0.42308623,-0.04275798,0.92355084
mlp_2_1_outputs,3,-0.51465094,0.31186813,-0.4973252,0.1035069,-0.37735128,-0.19113539,0.6634141
mlp_2_1_outputs,4,-0.3261942,0.13643241,-0.4014195,-0.1123289,5.0141985e-05,0.21122566,0.6134783
mlp_2_1_outputs,5,-0.12300954,0.040942423,-0.043672774,0.09794836,0.021450968,-0.046410426,0.7846408
mlp_2_1_outputs,6,-0.099219605,0.33913437,-0.08883834,-0.23025881,-0.19893721,-0.27327192,0.2594241
mlp_2_1_outputs,7,0.07606641,-0.0125185875,0.22551368,-0.05729513,0.5032648,-0.064901054,1.2583469
mlp_2_1_outputs,8,-0.4371636,-0.16608956,0.05372705,-0.25979438,-0.12982492,0.0069296765,0.81113005
mlp_2_1_outputs,9,-0.3453517,0.25145945,0.07377057,0.123814255,-0.1714586,-0.23158012,0.705003
num_attn_0_0_outputs,_,0.20470151,0.11970352,0.14568815,0.8646903,0.0151408175,0.048791856,0.092230715
num_attn_0_1_outputs,_,0.58898693,0.3682645,1.1444356,0.13649254,0.53780884,0.24782896,-2.6118448
num_attn_0_2_outputs,_,-1.514443,-0.68791795,-2.2240558,2.7847733,0.5843599,0.19957988,1.190095
num_attn_0_3_outputs,_,-0.8719059,-1.0678432,-1.0929823,-1.0569443,-0.9638815,2.8507264,0.94476455
num_attn_1_0_outputs,_,0.6796247,0.6266729,0.6057625,0.99293184,0.5038917,0.60225904,-2.215777
num_attn_1_1_outputs,_,-1.2385484,-0.73725593,3.841443,-1.0412539,-0.16454312,0.023762356,-0.5661773
num_attn_1_2_outputs,_,0.30620736,0.31325892,0.32657665,0.320309,0.3706266,-0.4266495,0.40126804
num_attn_1_3_outputs,_,0.39630073,3.821895,-0.56341183,-0.48929793,-0.67804176,-0.23438619,0.012221149
num_attn_2_0_outputs,_,3.55627,-0.45719108,-0.9591964,-0.9773675,0.15442392,0.2807914,-0.28264675
num_attn_2_1_outputs,_,0.26895502,0.25067246,0.21059525,0.16131829,-0.5081498,0.281032,-0.0954638
num_attn_2_2_outputs,_,-1.0598918,0.15951455,0.20736474,0.1301504,0.6173053,0.12760107,0.23020096
num_attn_2_3_outputs,_,-0.09456489,-0.00860493,0.035607062,-0.87527347,-0.07752694,-0.08146068,0.29807532
num_mlp_0_0_outputs,0,-0.062235747,-0.017755195,0.4277565,-0.07091903,-0.20860246,-0.10806166,0.12773953
num_mlp_0_0_outputs,1,-0.19716956,0.0132618705,0.15012267,-0.058030758,0.09379104,0.13919513,0.19926885
num_mlp_0_0_outputs,10,0.12958518,0.061865818,0.44978175,0.15227166,-0.104629174,0.34463376,0.36056358
num_mlp_0_0_outputs,11,-0.32446614,-0.23242374,-0.04229727,-0.18483174,-0.13388927,-0.049573172,0.17428173
num_mlp_0_0_outputs,12,-0.359032,0.34948042,0.28360328,-0.40458974,-0.5025096,0.13994059,0.53118545
num_mlp_0_0_outputs,13,-0.16135313,0.05095461,-0.116837054,0.06564145,-0.038842592,0.30147564,0.0695019
num_mlp_0_0_outputs,14,-0.54654574,-0.30009663,0.062387817,-0.24145086,-0.14529163,-0.15094618,0.19308169
num_mlp_0_0_outputs,15,-0.07481491,0.32090074,0.123605035,0.08140601,0.16114879,0.17234685,0.3031579
num_mlp_0_0_outputs,2,-0.13122228,-0.14176968,-0.29285672,0.0346789,-0.29966915,-0.040186934,-0.048898876
num_mlp_0_0_outputs,3,-0.36748967,0.10148383,0.19852826,-0.37495375,-0.18245254,0.3998024,0.258319
num_mlp_0_0_outputs,4,-0.3682957,-0.41999587,-0.30303282,-0.2452486,-0.2276824,-0.28193834,-0.061149254
num_mlp_0_0_outputs,5,0.24403791,0.42789418,0.46731958,0.40242836,0.24488017,0.3786078,0.6215205
num_mlp_0_0_outputs,6,-0.32665476,-0.116854936,0.22839262,-0.19084673,-0.09401317,0.2835965,0.37834436
num_mlp_0_0_outputs,7,0.24786843,0.11497353,0.11208878,0.1487902,0.1950147,0.26199582,1.1943793
num_mlp_0_0_outputs,8,-0.037262443,-0.17523527,0.12373512,-0.09701982,-0.26057154,0.058035687,0.4046659
num_mlp_0_0_outputs,9,-0.047820017,0.040644128,-0.18406686,0.05805263,-0.10919881,-0.028762834,0.1415119
num_mlp_0_1_outputs,0,0.077420235,0.12153254,-0.33924115,-0.22025093,-0.08112271,-0.23383753,0.21726468
num_mlp_0_1_outputs,1,-0.06448029,-0.049106285,-0.18639739,-0.07336289,-0.09798802,0.012100335,0.32163677
num_mlp_0_1_outputs,10,-0.07252421,0.33768988,-0.10751586,0.14072396,-0.14162757,0.13663374,0.39773768
num_mlp_0_1_outputs,11,0.21748531,-0.0025679856,-0.047111385,-0.16959603,-0.29437193,-0.4397177,0.18898846
num_mlp_0_1_outputs,12,0.1829169,0.20409167,0.06843342,0.5087498,0.5190322,0.22716306,0.61803496
num_mlp_0_1_outputs,13,0.19254054,-0.024170622,0.00306884,0.09179722,-0.19132748,0.121420816,0.40558326
num_mlp_0_1_outputs,14,0.19310512,0.025432335,-0.18534128,0.10540376,-0.055558614,-0.05568684,0.7312394
num_mlp_0_1_outputs,15,-0.062449075,-0.12591492,-0.088472955,-0.12260986,0.071899354,0.40788808,0.18930842
num_mlp_0_1_outputs,2,-0.50082314,-0.018484317,0.286451,0.14967561,-0.15779084,0.20399249,0.44139883
num_mlp_0_1_outputs,3,0.0016830437,-0.37307966,-0.31380838,-0.16138937,-0.16155207,0.3427721,0.31032982
num_mlp_0_1_outputs,4,0.036887582,-0.3278229,-0.20296755,-0.28433043,-0.22018923,0.11526112,0.55923396
num_mlp_0_1_outputs,5,-0.21328057,-0.1831444,-0.3746145,-0.02734513,-0.31947756,-0.5283282,0.46227482
num_mlp_0_1_outputs,6,-0.030980512,0.15763271,-0.4568785,0.18221265,-0.3592874,-0.09620221,-0.15758792
num_mlp_0_1_outputs,7,-0.10253261,-0.09366958,-0.8676921,-0.36322314,-0.10479939,0.019259624,0.40793183
num_mlp_0_1_outputs,8,-0.21610354,0.0369805,-0.29249147,-0.3681394,-0.5724853,0.010230442,0.51738745
num_mlp_0_1_outputs,9,0.09344787,-0.005865188,0.054269817,0.05186691,0.20749617,0.16998218,0.41744
num_mlp_1_0_outputs,0,-0.72123444,-0.28541896,-1.5053118,0.025555886,0.5597683,-0.037893318,1.7178311
num_mlp_1_0_outputs,1,0.18320382,-0.14170289,0.3646441,-0.4951738,0.18143463,-0.61025095,-0.9679172
num_mlp_1_0_outputs,10,-0.52408606,0.16165966,-1.6839418,0.28087687,1.115015,0.5045588,2.1621826
num_mlp_1_0_outputs,11,0.42255104,0.16163783,1.0184457,0.39515483,0.17336012,0.34711117,-0.7207732
num_mlp_1_0_outputs,12,0.06625648,-0.11659739,0.7416789,0.15171155,0.034354,0.016618123,-1.1697626
num_mlp_1_0_outputs,13,-0.054564714,-0.12844537,0.70740336,-0.0112298345,-0.044593897,0.06210976,-0.91900915
num_mlp_1_0_outputs,14,-2.0713835,-1.1087066,-6.75173,-0.25857872,0.34132284,-0.6606483,5.455171
num_mlp_1_0_outputs,15,-0.19383769,-0.3628374,0.58994156,-0.07672836,-0.10476069,-0.08803411,-0.9253478
num_mlp_1_0_outputs,2,-0.066900976,0.07377467,0.9645672,-0.1558741,-0.015385345,0.04015223,-0.83717614
num_mlp_1_0_outputs,3,-0.09907722,0.06032364,0.8177347,0.21924047,0.14663091,0.14099714,-1.234382
num_mlp_1_0_outputs,4,0.103374496,0.29058123,1.0973526,0.21031213,0.34182695,0.59254843,-0.3834418
num_mlp_1_0_outputs,5,0.21712947,0.0432369,0.8855622,0.30648574,0.32453662,-0.09560443,-0.7064165
num_mlp_1_0_outputs,6,-0.14450482,-0.3248961,0.5793898,-0.062639385,-0.1589735,-0.23289053,-1.2833183
num_mlp_1_0_outputs,7,0.2813836,-0.060663037,0.62859654,-0.03038582,0.0067281607,0.24901485,-1.1611047
num_mlp_1_0_outputs,8,0.3932879,0.06325198,1.0260522,0.13523374,-0.021129122,0.20039627,-1.1644584
num_mlp_1_0_outputs,9,0.0624894,-0.01910675,0.913864,0.44350773,0.39302912,0.45987284,-0.06190988
num_mlp_1_1_outputs,0,0.057325132,-0.72780347,0.014919093,0.018905008,0.01849895,-0.20773222,-0.11232968
num_mlp_1_1_outputs,1,0.099278376,0.04897203,0.01698084,0.3334011,0.26706478,0.24403644,0.29527602
num_mlp_1_1_outputs,10,0.139594,-0.05324421,0.28215942,0.05995302,0.42963576,0.24721776,0.19279465
num_mlp_1_1_outputs,11,-0.00426579,-0.08011562,-0.044313285,0.15142396,0.033282235,0.011060263,0.47110537
num_mlp_1_1_outputs,12,0.09165408,-0.24683087,-0.023168653,0.03689343,-0.2213067,-0.037121937,0.1480575
num_mlp_1_1_outputs,13,-0.072856605,-0.13388215,-0.1949079,-0.05168978,-0.12343794,0.14506483,0.5881805
num_mlp_1_1_outputs,14,0.019033307,-0.24851699,-0.17902704,-0.1894747,0.0786997,-0.34499288,0.5255734
num_mlp_1_1_outputs,15,0.087987885,-0.23763935,-0.021930346,0.033488523,0.13663493,0.07605903,0.19994581
num_mlp_1_1_outputs,2,-0.100654885,-0.35254347,-0.15261127,0.25639424,-0.14504965,-0.1026527,0.38698485
num_mlp_1_1_outputs,3,0.30264053,0.15609537,0.22159624,0.016381098,0.23068146,0.15834753,0.45709297
num_mlp_1_1_outputs,4,-0.12794013,-0.10005354,-0.37918752,0.1511211,-0.07584607,-0.5600494,-0.252745
num_mlp_1_1_outputs,5,0.2514914,-0.022882791,0.22608185,-0.056620765,0.2002548,0.30597806,0.040220615
num_mlp_1_1_outputs,6,0.3927091,0.30940178,0.18970317,0.076703034,0.23870124,0.13180421,0.45217067
num_mlp_1_1_outputs,7,-0.18785575,-0.20647514,0.09425313,-0.32317352,-0.104006305,-0.31911042,0.1715264
num_mlp_1_1_outputs,8,0.07401089,-0.04412074,-0.050136726,0.137984,-0.05316514,0.123818554,0.65810037
num_mlp_1_1_outputs,9,0.12481354,-0.11053769,0.015288034,0.025005031,0.17172861,-0.067820586,0.46366033
num_mlp_2_0_outputs,0,-0.52363276,-0.36567256,-0.52844065,-0.19043854,0.00058029837,-0.40064245,0.26749563
num_mlp_2_0_outputs,1,-0.42190352,0.20208834,-0.14825657,-0.02050199,-0.03145928,-0.23282449,0.4925944
num_mlp_2_0_outputs,10,0.09835246,-0.019400643,-0.14473307,0.081566006,-0.13600737,-0.2145187,0.0005231835
num_mlp_2_0_outputs,11,-0.45766127,-0.421404,-0.39030245,-0.4677035,-0.37055418,-0.19084926,0.08024825
num_mlp_2_0_outputs,12,-0.22241482,0.099767834,-0.13869005,-0.2337426,0.11339784,-0.019521503,0.0668325
num_mlp_2_0_outputs,13,-0.07561435,-0.3939786,-0.2485316,-0.07700059,0.104244895,-0.07323032,0.2808796
num_mlp_2_0_outputs,14,-0.26194966,0.12724705,0.01645572,-0.15290193,-0.13208875,0.12286256,0.116147004
num_mlp_2_0_outputs,15,-0.030736094,0.33509436,0.100079685,0.1689522,0.26928955,0.10847615,0.16311668
num_mlp_2_0_outputs,2,-0.25465852,0.08720518,-0.0998446,-0.03210232,0.049593292,0.6606622,0.75037664
num_mlp_2_0_outputs,3,-0.3781245,-0.16458899,-0.21787593,-0.30908924,-0.15944885,-0.1997489,0.110286824
num_mlp_2_0_outputs,4,-0.30438498,-0.2542885,0.0069017163,-0.3909703,-0.5360088,-0.14325528,-0.1570902
num_mlp_2_0_outputs,5,0.24629109,-0.10212208,0.025842251,-0.45154735,0.23236644,0.029438265,0.13282505
num_mlp_2_0_outputs,6,-0.32041237,-0.04131815,-0.14077215,-0.15418613,0.046098962,0.19165401,0.24527968
num_mlp_2_0_outputs,7,-0.2564646,0.05956331,-0.17865087,-0.15068044,-0.24251789,0.053320624,0.18792088
num_mlp_2_0_outputs,8,-0.095389664,0.24046467,0.38762736,-0.24618094,0.4686653,-0.08050884,0.25845167
num_mlp_2_0_outputs,9,-0.20070226,-0.12026727,0.026229544,-0.12107282,-0.0029763284,-0.0048302035,0.27406517
num_mlp_2_1_outputs,0,0.0044205682,-0.31877413,-0.017765727,-0.086840674,-0.3461321,-0.13151157,0.12009667
num_mlp_2_1_outputs,1,-0.2513579,-0.4336279,-0.23458983,-0.019172097,0.34304655,-0.37985128,0.063353695
num_mlp_2_1_outputs,10,-0.29250756,-0.17884119,0.39386532,0.06887225,0.14870657,-0.35843444,0.3845651
num_mlp_2_1_outputs,11,-0.19141623,-0.12795165,0.101586126,0.01871307,-0.01015401,-0.2320438,0.44356504
num_mlp_2_1_outputs,12,0.043452747,0.4106112,-0.5130064,-0.26549304,0.037918005,-0.19557115,-0.19277795
num_mlp_2_1_outputs,13,-0.105957046,-0.37777868,-0.0141129065,-0.21524172,0.010558368,-0.3798206,0.053839624
num_mlp_2_1_outputs,14,-0.040880855,-0.6155165,-0.3644716,-0.59098536,-0.35053527,-0.4236752,-0.0775876
num_mlp_2_1_outputs,15,-0.24979252,0.08847521,0.16378213,0.18170129,0.32103142,0.27631897,0.45375505
num_mlp_2_1_outputs,2,0.02983648,0.40443382,0.32687265,0.08391501,-0.039501596,0.0113228215,0.34756216
num_mlp_2_1_outputs,3,0.6689185,0.06018534,-0.018311283,0.057838798,0.32508314,-0.32635364,0.333926
num_mlp_2_1_outputs,4,-0.098765634,0.035729583,0.03665326,-0.27652085,-0.1933608,-0.24289492,0.5810885
num_mlp_2_1_outputs,5,-0.20657808,0.015508135,0.041716494,-0.27760202,-0.14547965,-0.34133846,0.49545392
num_mlp_2_1_outputs,6,-0.09731806,-0.3425834,0.15325896,0.20701738,0.013771467,-0.15803932,0.2984747
num_mlp_2_1_outputs,7,-0.1296976,-0.07773206,-0.004081038,-0.080675185,0.01975608,-0.16928875,0.34540763
num_mlp_2_1_outputs,8,-0.119594306,-0.19982624,-0.019848954,0.07208838,-0.007219363,-0.07778012,0.32482904
num_mlp_2_1_outputs,9,0.29849124,0.36438993,-0.0017475903,0.011198593,-0.062400877,0.13897823,0.64868665
ones,_,0.03186547,-0.50439787,-0.4670883,0.10567001,-0.06877633,-0.6565818,0.60193354
positions,0,-0.36704955,-0.77287894,-0.030311907,0.1854882,-0.3820989,-0.13987291,-0.9680199
positions,1,4.0833173,1.937392,3.3733318,2.752851,1.7370292,1.2871459,-8.052754
positions,10,-5.278026,-3.7324252,-3.9451752,-3.4415,-2.929075,-2.6715071,3.8692942
positions,11,-3.816606,-3.8860946,-4.163263,-4.942104,-3.6153638,-1.8772745,4.455757
positions,12,-3.726305,-1.9984745,-2.9275496,-4.667094,-3.8578546,-2.0044544,3.556848
positions,13,-5.943342,-3.0888283,-3.8792388,-2.9611087,-3.4106803,-2.797242,4.4520755
positions,14,-5.749467,-3.5875213,-6.898339,-3.9876587,-2.6307175,-2.9996116,4.6404815
positions,15,-5.820362,-3.7212098,-5.2457647,-4.6239433,-4.479718,-2.8101099,5.264321
positions,2,0.73249197,2.4515035,1.8549275,2.0115182,1.589926,2.323008,-4.318669
positions,3,0.3150063,1.6515353,0.82416445,-0.04904297,-0.44904554,5.5271564,-9.177787
positions,4,-0.05391977,-1.5153012,-1.1602403,4.033673,2.8078032,-1.0688947,0.3958672
positions,5,0.52348405,-0.30006862,0.1845899,-0.6148823,0.5319307,-3.997925,2.8515778
positions,6,-2.3034382,0.22290632,-2.4308178,-3.2681167,-2.8453317,-2.9885612,5.605315
positions,7,-1.7789854,-2.6951125,-2.5136082,-3.139569,-3.451465,-2.5627012,3.0520651
positions,8,-2.279542,-1.587615,-1.8974609,-3.985576,-1.982528,-2.7839355,3.6000123
positions,9,-2.392632,-7.572929,-2.0760717,-3.6548038,-2.9957454,-2.3770783,3.6190577
tokens,0,0.08201374,-0.51288766,-0.8354731,-0.71955097,-0.60011876,-0.48376065,0.77936506
tokens,1,-0.49629128,0.507249,-0.91671526,-0.12176475,-0.6625069,-0.43624422,1.583432
tokens,2,-0.34533927,-0.26288286,0.49837914,-0.44388852,-0.5631925,-0.34479564,-0.7374858
tokens,3,0.020037683,0.4643296,-0.38691634,0.9144334,-0.10623982,0.015219362,0.2800748
tokens,4,0.39189485,0.3902378,1.1796496,0.21529317,0.7997938,0.26176327,-1.9600272
tokens,5,-0.30068168,0.20195371,-0.93655974,-0.06772232,-0.56593037,1.0423143,0.9607223
tokens,<pad>,-0.27111414,0.4986363,-0.06588276,0.7853163,-0.015201161,-0.014045703,-0.4266367
tokens,<s>,-0.012718402,0.6908557,-0.3438469,-0.11318645,0.17498982,-0.74060017,0.25741237
tokens,_,0.3233491,-0.14586848,-0.10409434,0.29253194,0.37677458,0.055338696,-0.7272281
tokens,_,0.024526266,0.45145652,-0.018123379,-0.65895236,-0.24394916,0.2848999,-0.24388507
tokens,_,-0.36006853,-0.06081944,0.22725818,0.40461928,-0.27310932,0.2617188,-0.03832368
tokens,_,-0.08233353,0.4910025,0.29632646,0.039332204,-0.49984175,-0.3846213,-0.23548849
tokens,_,0.51260656,0.27431852,-0.18636815,0.3487377,-0.51701343,-0.35850275,0.022421978
tokens,_,0.22354075,-0.23225017,0.23037541,-0.09585352,-0.595011,-0.050740767,-0.23953226
tokens,_,0.1460632,0.781898,-0.6952822,-0.59642327,0.20558321,-0.49323916,0.36291447
tokens,_,-0.19491212,0.084810205,0.57178646,-0.10441048,-0.3765408,0.61105424,0.5052702
